1964705707,0,0,0,0,1,0,0,0,0,0,0,0,0
1964705712,0,0,0,0,0,1,0,0,0,0,0,0,0
1964705883,0,1,0,0,0,0,0,0,0,0,0,0,0
1964706362,0,1,0,0,0,0,0,0,0,0,0,0,0
1964706519,0,0,0,0,0,0,0,0,0,1,0,0,0
1964706702,0,0,0,0,0,1,0,0,0,0,0,0,0
1964706720,0,0,0,0,0,0,0,0,1,0,0,0,0
1964706838,0,0,0,0,0,0,0,0,1,0,0,0,0
1964707016,0,0,0,0,0,0,0,0,0,0,0,1,0
1964707367,0,0,0,0,1,0,0,0,0,0,0,0,0
1964707482,0,0,0,1,0,0,0,0,0,0,0,0,0
1964708004,0,0,0,0,0,0,0,0,1,0,0,0,0
1964708377,0,0,0,0,0,0,0,0,0,1,0,0,0
1964708580,0,1,0,0,0,0,0,0,0,0,0,0,0
1964708969,0,0,0,0,1,0,0,0,0,0,0,0,0
1964709099,0,1,0,0,0,0,0,0,0,0,0,0,0
1964709182,0,0,0,0,1,0,0,0,0,0,0,0,0
1964709381,0,0,0,0,1,0,0,0,0,0,0,0,0
1964709450,1,0,0,0,0,0,0,0,0,0,0,0,0
1964710138,0,0,0,0,1,0,0,0,0,0,0,0,0
1964710421,0,0,0,0,1,0,0,0,0,0,0,0,0
1964710454,0,0,0,0,0,0,0,0,0,0,0,1,0
1964710819,0,0,0,0,0,0,0,0,1,0,0,0,0
1964710833,0,0,0,0,1,0,0,0,0,0,0,0,0
1964711228,0,0,0,0,0,0,0,0,0,1,0,0,0
1964711444,0,0,0,0,0,0,0,0,1,0,0,0,0
1964711804,0,0,0,1,0,0,0,0,0,0,0,0,0
1964711820,0,0,0,0,1,0,0,0,0,0,0,0,0
1964711922,0,0,0,1,0,0,0,0,0,0,0,0,0
1964712204,0,0,0,1,0,0,0,0,0,0,0,0,0
1964712318,0,1,0,0,0,0,0,0,0,0,0,0,0
1964712550,0,1,0,0,0,0,0,0,0,0,0,0,0
1964712906,0,0,0,0,0,0,0,1,0,0,0,0,0
1964713044,0,0,0,0,1,0,0,0,0,0,0,0,0
1964713319,0,1,0,0,0,0,0,0,0,0,0,0,0
1964713679,0,0,0,0,0,1,0,0,0,0,0,0,0
1964713761,0,0,0,0,1,0,0,0,0,0,0,0,0
1964713965,0,0,0,0,1,0,0,0,0,0,0,0,0
1964714091,0,0,0,0,1,0,0,0,0,0,0,0,0
1964714263,0,0,0,1,0,0,0,0,0,0,0,0,0
1964722624,0,0,0,1,0,0,0,0,0,0,0,0,0
1964722705,1,0,0,0,0,0,0,0,0,0,0,0,0
1964722784,0,0,0,1,0,0,0,0,0,0,0,0,0
1964722980,0,0,0,1,0,0,0,0,0,0,0,0,0
1964723757,0,0,0,1,0,0,0,0,0,0,0,0,0
1964723783,0,0,0,0,0,0,0,0,0,0,0,1,0
1964723834,0,0,0,1,0,0,0,0,0,0,0,0,0
1964724291,0,0,0,0,1,0,0,0,0,0,0,0,0
1964724478,0,1,0,0,0,0,0,0,0,0,0,0,0
1964724932,0,0,0,0,1,0,0,0,0,0,0,0,0
1964725194,0,1,0,0,0,0,0,0,0,0,0,0,0
1964725291,0,0,0,1,0,0,0,0,0,0,0,0,0
